-2.8487319312600734,-2.6614725328746496,-2.6011521035492224
-2.8487319312600734,-2.813036323362786,-2.736998356575658
-3.3960882832518644,-3.275249853431877,-5.057550072362945
-2.8487319312600734,-2.3200383951888384,-3.0367067174134776
-2.8487319312600734,-2.499727694837527,-3.03325074501607
-2.8487319312600734,-2.647955667697044,-3.0785669104328157
-1.9182261328740287,-2.377686293456387,-3.089037070848841
-1.9182261328740287,-2.14734904947267,-2.9217803365743307
-1.9729617680732077,-2.0598207369580903,-2.8451150358437918
-1.9729617680732077,-2.0162104951688087,-2.8032957401139744
-1.9729617680732077,-2.0911973410628253,-2.9809408402254673
-1.9729617680732077,-2.149655151228539,-3.298051754918887
-2.9582032016584314,-2.134171259990909,-2.7233176074993515
-2.9582032016584314,-2.3973974540985985,-2.7233176074993515
-2.8487319312600734,-2.109100754509607,-2.096334901223494
-2.8487319312600734,-2.292946912115857,-2.096334901223494
-2.8487319312600734,-2.4310954156358124,-2.096334901223494
-2.8487319312600734,-2.5349050860325044,-2.096334901223494
-2.8487319312600734,-2.6129113430189443,-2.096334901223494
-2.8487319312600734,-2.6715280027750326,-2.096334901223494
-2.027697403272387,-2.3873884695348075,-2.1863742213589332
-2.027697403272387,-2.2200967618535454,-2.0261725723925617
-2.027697403272387,-2.19297435655126,-2.0261725723925617
-1.6445479568781332,-2.5762858960588453,-2.6081458429230793
-1.3161341456830584,-2.1969706080358,-2.454897036041043
-1.4256054160814167,-2.0490363050287996,-2.5037100711447176
-1.4256054160814167,-2.0789975992026166,-3.0507350934507116
-2.246639944069103,-1.9013427941543282,-2.6185546574048226
-2.246639944069103,-2.241255171415212,-3.1202839629388315
-2.246639944069103,-2.354841789374791,-3.3922423013735887
-2.684525025662536,-2.560208775356527,-3.51763884262876
-2.3561112144674614,-2.4170824405387186,-3.385248561999732
-2.629789390463357,-2.5217086751102387,-3.3956982737709964
-2.629789390463357,-2.559818633978772,-3.3747579529389466
-2.629789390463357,-2.612113135230901,-3.4165976973135246
-2.629789390463357,-2.560821388991868,-3.2702608352263036
-2.575053755264178,-2.5308762608779056,-3.1831662713692612
-2.575053755264178,-2.261283353870586,-2.5666332768646685
-2.7939962960608944,-2.6349544609682827,-2.981104429383551
-2.7939962960608944,-2.723982938002386,-3.036849857926801
-2.7939962960608944,-2.755665836187629,-3.047299569698065
-2.7939962960608944,-2.774987293769657,-3.0647021235536647
-2.7939962960608944,-2.7822862694462134,-3.0647021235536647
-2.3013755792682824,-2.547402185662688,-2.956667238864573
-2.3013755792682824,-2.4358982851236277,-2.911351073447827
-1.535076686479775,-2.094747545100411,-2.7893900559453026
-1.9182261328740287,-1.952635926278596,-2.6186160033391035
-1.9182261328740287,-1.8636756040160394,-2.4826879557336263
-1.9182261328740287,-1.7974625190859492,-2.34680080541767
-1.9182261328740287,-1.8210639361549656,-2.34680080541767
-1.3708697808822377,-1.8095414545467978,-2.5001314068787472
-2.137168673670745,-1.828857069560962,-2.3956342891661047
-2.027697403272387,-1.892833082867433,-2.437433136251162
-1.8634904976748494,-1.922621153751002,-2.5105811186500118
-2.191904308869924,-2.008751406296261,-2.510683361873814
-1.7540192272764912,-1.9131786912147415,-2.447964642601468
-1.6445479568781332,-1.737729246572924,-2.252794296765812
-2.191904308869924,-1.7693619542654493,-2.1796054170774415
-2.191904308869924,-1.861401126492578,-2.210954552391234
-2.4108468496666404,-2.1202601571672663,-2.427003873124658
-2.629789390463357,-2.4225358637600225,-2.702254594798739
-2.684525025662536,-2.262554212323161,-2.326064971033225
-2.684525025662536,-1.2135160494484762,-0.5705133934608253
-2.684525025662536,-2.725098072683825,-2.6570202239610348
-2.7939962960608944,-2.8429120380366504,-2.799880665006088
-2.739260660861715,-2.7869099697635242,-2.726753131251998
-2.4655824848658194,-2.6409971289992864,-2.740577020841628
-2.4655824848658194,-2.6160018087374617,-2.7719466048001817
-2.137168673670745,-2.390857405397337,-2.6569179807372323
-0.8782490640896257,-1.9554967602887512,-2.534956963234708
-0.11195017130111826,-1.4972991712752377,-2.41994878781652
-0.8782490640896257,-1.3511252164525975,-2.38160591312887
-0.8235134288904465,-1.1839396683084213,-2.221302020938696
-0.8235134288904465,-1.132850563791644,-2.2178460485412885
-0.22142144169947647,-0.9671382298167169,-2.1342483543711745
-0.3856283472970138,-0.8304891065586817,-2.0958236851044827
-0.3856283472970138,-0.7097326574104798,-1.9320229232273807
-0.549835252894551,-0.7339950461116594,-2.074903812917194
-0.549835252894551,-0.7917963621677896,-2.315410772814356
-0.44036398249619285,-0.6905611144313609,-2.1760063041667106
-0.7140421584920884,-0.6423369163241249,-1.9530041413489507
-1.0971916048863422,-0.7178339032802388,-1.9669711714519043
-0.7140421584920884,-0.6342738513578268,-1.6533775750901731
-1.1519272400855212,-0.664760401937115,-1.4444242369544085
-1.4803410512805957,-0.7939974378375916,-1.712640321965112
-1.4803410512805957,-0.8003452568163325,-1.5105784799794018
-1.7540192272764912,-0.7774580698066669,-1.1935698085097843
-2.4655824848658194,-1.0002089093162478,-1.4513770790387444
-2.4655824848658194,-1.1267838478522334,-1.4270216830988085
-2.246639944069103,-0.9752009437050362,-1.01586336246401
-2.082433038471566,-0.8558550141378901,-0.6918200543310152
-1.9729617680732077,-0.4901307952428634,0.23849057433815224
-2.246639944069103,-0.9904534629765686,-0.5038274856720604
-2.5203181200649984,-1.5589824788645055,-1.8204911688513599
-2.5203181200649984,-1.6749182639837634,-1.8204911688513599
-2.5203181200649984,-1.8613181238870677,-1.9876865571915883
-2.246639944069103,-1.9163298907224515,-1.9876865571915883
-2.246639944069103,-2.32368929154026,-2.5001723041682684
-2.137168673670745,-2.10053998997384,-2.262998624799951
-1.8087548624756704,-1.9441913604942136,-2.0122055422896086
0.21646363989395634,-1.6800496232825755,-2.099381900725693
0.21646363989395634,-1.304097044403488,-1.6812298407170378
