-3.2684362464166856,4.461496431695579,-2.9033549298424988,12.373300398842957
-3.2242652025417584,1.7449772333875544,-2.8009415980300822,5.631089387858872
-3.2684362464166856,3.776845251634207,-2.9033549298424988,9.45452044218909
-3.2242652025417584,2.2529442379492175,-2.8009415980300822,5.631089387858872
-3.2684362464166856,5.941226401505641,-2.9033549298424988,9.932449323980366
-3.2242652025417584,1.325352316575746,-2.8009415980300822,2.4221383244031567
-3.2684362464166856,2.4737994573238535,-2.9033549298424988,11.178478194364766
-3.2684362464166856,2.4737994573238535,-2.9033549298424988,12.168473735218125
-3.2242652025417584,2.120431106324436,-2.8009415980300822,4.299716074297458
-3.2684362464166856,2.175644911168095,-2.9033549298424988,11.383304857989598
-3.2242652025417584,1.6787206675751636,-2.8009415980300822,2.7635160971112116
-3.2684362464166856,5.941226401505641,-2.9033549298424988,12.373300398842957
-3.2242652025417584,1.5572502969191138,-2.8009415980300822,5.631089387858872
-3.2684362464166856,4.461496431695579,-2.9033549298424988,10.83710042165671
-3.2242652025417584,2.2529442379492175,-2.8009415980300822,5.631089387858872
-3.2684362464166856,2.5952698279799034,-2.9033549298424988,11.70761374206225
-3.2242652025417584,0.8063425510453507,-2.8009415980300822,1.824727222164061
-3.2242652025417584,1.126582619138573,-2.8009415980300822,1.2785227858311732
-3.2684362464166856,2.4075428915114627,-2.9033549298424988,9.89831154670956
-3.2242652025417584,1.5903785798253092,-2.8009415980300822,1.7905894448932556
-3.2684362464166856,3.48973346644718,-2.9033549298424988,11.417442635260404
-3.2242652025417584,1.7449772333875544,-2.8009415980300822,2.865929428923628
-3.2684362464166856,3.158450637385226,-2.9033549298424988,9.5227959967307
-3.2684362464166856,3.655374880978157,-2.9033549298424988,10.205551542146809
-3.2684362464166856,2.4737994573238535,-2.9033549298424988,12.373300398842957
-3.2684362464166856,3.997700471008843,-2.9033549298424988,12.253818178395138
-3.2684362464166856,4.792779260757533,-2.9033549298424988,8.071940462721466
-3.2242652025417584,2.2529442379492175,-2.8009415980300822,5.631089387858872
-3.2684362464166856,2.8823816131669306,-2.9033549298424988,8.020733796815257
-3.2242652025417584,2.2529442379492175,-2.8009415980300822,4.999540508348971
-3.2684362464166856,2.5290132621675125,-2.9033549298424988,12.151404846582722
-3.2242652025417584,2.2529442379492175,-2.8009415980300822,5.631089387858872
-3.2684362464166856,2.341286325699072,-2.9033549298424988,12.356231510207556
-3.2684362464166856,2.440671174417658,-2.9033549298424988,6.450396042358204
-3.2684362464166856,2.2529442379492175,-2.9033549298424988,11.315029303447988
-3.2684362464166856,2.551098784104976,-2.9033549298424988,5.631089387858872
